user_id,degree_centrality,betweenness_centrality,name
100014450317312,0.01740331912688777,1.1684999126761415e-08,Youngsta DaDon
100029161013861,0.017377920237327225,1.0352710418837532e-08,Projectbaby Rico
100016690320643,0.017337282014030345,5.178507609046013e-09,Hershaye Keeunaa
100001453452550,0.017327122458206126,4.097502339836282e-09,Li Bill PaidNfull
100043534267578,0.017306803346557688,1.22225235853239e-10,Rico Suave
100028000265318,0.01726616512326081,2.403672688493103e-08,Hudson Kemya
100045524092090,0.016910580669413134,8.692028011196947e-09,Chessy Living
508348763,0.01683438400073149,6.814552051573656e-09,Sheldon Mullin
100040614761342,0.01680390533325883,5.648719353399553e-09,Li Gloo
100013450150109,0.016707389552928748,9.614401131332452e-09,Juanita La'Shea
100010479124706,0.016453400657323262,1.2535070843770022e-09,Tbl Dee
100019698557308,0.016433081545674823,2.8126346067198187e-09,Po Peezy
100007317098212,0.016341645543256848,5.8952710603398085e-09,De Anthony
100027572296521,0.01633656576534474,8.292391390863054e-09,Li Mon
100061722995614,0.01630100731995997,9.322631356537878e-09,Locworld Jay
100013429864153,0.016234970207102545,3.6045053678824423e-09,Li Dame
100044636602775,0.01614861398259668,4.619155624823285e-09,Lit Ruthlezz
100027081226042,0.016082576869739254,1.5461499535972527e-08,Ebe Savage
100040076350430,0.01603177909061816,8.806528136108082e-09,John Dillinger
100061423485712,0.015914944198639636,6.730544598961283e-09,FbJail Keke
100032311745735,0.015909864420727525,3.872532708457667e-09,Cha Nel
100002034727234,0.015889545309079087,1.0779457939430966e-09,Deshawn Murphy
100078747626112,0.01583874752995799,1.9163659635929787e-08,FortyEight Cho
100006642644178,0.015808268862485333,1.1423679326295293e-08,Felandas Parrish
100010859645936,0.015635556413473604,5.798124567304734e-09,Caniah Symone
100013475325818,0.015305370849186473,1.2748317441724963e-08,Shun Diòr
100001023726691,0.01520377529094428,2.5159316726385976e-09,Glockk Sosa
100028528184214,0.015183456179295842,8.215934382700956e-09,Bty Luh Step
100021556067664,0.01505138195358099,1.1564677921108302e-08,Båby Dríll
100014901221341,0.014970105506987234,1.9500975315229583e-10,Pat Vś
100012598545721,0.014868509948745041,5.263066928916765e-09,Re'shun Williams
100045822856844,0.014731355945118079,5.106785720281725e-09,Tina Snow
100072887328815,0.014497686161161035,9.260110084104717e-09,Luhh Jalyn
100001719976860,0.014365611935446183,1.6732247678797076e-08,JugMan Hector
100025312028336,0.014187819708522344,1.7310747976842272e-08,ForevaTrill Tali
100044834652865,0.013664602583575046,1.9879193426573366e-09,Kè Aundra
100036353028448,0.013588405914893402,1.712670781528044e-10,Stic Kky
100006994622825,0.01345633168917855,1.966409791196714e-09,Alajah Patric
100046117269284,0.013430932799618002,7.919626361253432e-09,Otf SlimeDee
100030310651712,0.013258220350606273,7.253695624539357e-09,Amiyah Miree
100025557004675,0.013227741683133613,9.020499792914263e-09,Omar Smith
100012485021527,0.013222661905221504,3.0037255290364544e-10,Stephone Byrd
100030468870085,0.013212502349397285,5.487927213863755e-09,Dee Dawgg
100021954738915,0.013171864126100408,5.352481842375291e-09,Nakilyaa Dashae
100027905569303,0.013070268567858213,1.7698431846415208e-08,Li Yo
100004833616895,0.012948353897967581,9.05962475651894e-09,Anitra Reyonna
100074139017438,0.012928034786319143,3.136114987826816e-10,Dior Tata
100042503752525,0.012917875230494922,5.824880523759153e-09,Locworld AJ
100033881880701,0.012816279672252729,5.152582916453576e-09,Jordan Alissa
100023560123056,0.012740083003571084,1.9795541793367286e-08,Glen King
100065007885491,0.012724843669834755,1.3277201977849589e-08,Gatecity Glizz
100077501435937,0.012531812109174588,1.061698056437865e-09,Main Slime
100013040233123,0.012125429876205813,3.1778643791475016e-09,Mgf Mexico
100027204144341,0.012079711874996825,2.432370791215804e-08,Marquse Yarbrough
100062425447103,0.011906999425985096,1.7054899979692963e-09,Cvp Adrien
100063139595879,0.011876520758512438,5.595294885426562e-09,FbJail Rylo
100001974457463,0.01183588253521556,2.3709963836945317e-09,Chuck Diesel
100030863224579,0.011622531862906954,1.9751036740944834e-08,Li Jugg
1613093146,0.011622531862906954,3.3250666137348094e-09,Jordan Melton
100005454274330,0.011485377859279992,7.072649108442271e-09,James L Washington
